origin,destination,year,value
368,191,2012,3
368,196,2012,644
368,203,2012,159
368,208,2012,1165
368,214,2012,1
368,218,2012,36
368,233,2012,1
368,246,2012,2797
368,250,2012,2620
368,262,2012,4
368,265,2012,20
368,270,2012,6
368,276,2012,49829
368,300,2012,838
368,348,2012,563
368,352,2012,2
368,356,2012,113
368,360,2012,126
368,364,2012,44085
368,372,2012,534
368,380,2012,1863
368,392,2012,3
368,400,2012,63037
368,404,2012,1
368,410,2012,6
368,414,2012,484
368,422,2012,6516
368,428,2012,4
368,430,2012,3
368,434,2012,2532
368,438,2012,3
368,440,2012,17
368,458,2012,475
368,470,2012,24
368,478,2012,30
368,484,2012,31
368,498,2012,3
368,499,2012,1
368,504,2012,147
368,512,2012,131
368,524,2012,4
368,528,2012,18012
368,548,2012,1
368,554,2012,188
368,562,2012,6
368,566,2012,2
368,578,2012,5727
368,586,2012,72
368,600,2012,6
368,604,2012,9
368,608,2012,23
368,616,2012,137
368,620,2012,6
368,634,2012,64
368,642,2012,487
368,643,2012,19
368,682,2012,50
368,688,2012,18
368,703,2012,95
368,705,2012,4
368,710,2012,5
368,724,2012,248
368,729,2012,15
368,752,2012,24741
368,756,2012,4120
368,760,2012,471418
368,762,2012,4
368,764,2012,86
368,768,2012,4
368,784,2012,548
368,788,2012,137
368,792,2012,9478
368,804,2012,77
368,818,2012,5703
368,826,2012,5755
368,840,2012,4759
368,858,2012,1
368,862,2012,2
368,887,2012,3431
368,4,2013,1
368,8,2013,5
368,12,2013,15
368,24,2013,2
368,31,2013,9
368,32,2013,25
368,36,2013,2963
368,40,2013,2966
368,48,2013,294
368,50,2013,3
368,51,2013,967
368,56,2013,3058
368,68,2013,16
368,70,2013,1
368,76,2013,217
368,100,2013,1200
368,112,2013,1
368,124,2013,1730
368,152,2013,2
368,156,2013,15
368,170,2013,4
368,191,2013,5
368,196,2013,648
368,203,2013,162
368,204,2013,1
368,208,2013,1034
368,214,2013,1
368,218,2013,36
368,231,2013,2
368,233,2013,1
368,246,2013,3448
368,250,2013,2677
368,262,2013,4
368,265,2013,45
368,270,2013,6
368,276,2013,40230
368,288,2013,10
368,300,2013,1019
368,348,2013,223
368,352,2013,2
368,356,2013,130
368,360,2013,105
368,364,2013,43268
368,372,2013,380
368,380,2013,2294
368,392,2013,3
368,400,2013,55509
368,404,2013,1
368,410,2013,6
368,414,2013,439
368,422,2013,4944
368,428,2013,5
368,430,2013,3
368,434,2013,2530
368,438,2013,3
368,440,2013,18
368,442,2013,167
368,458,2013,530
368,470,2013,23
368,478,2013,23
368,484,2013,31
368,498,2013,6
368,499,2013,1
368,504,2013,100
368,512,2013,131
368,524,2013,3
368,528,2013,15533
368,548,2013,1
368,554,2013,181
368,562,2013,6
368,578,2013,5679
368,586,2013,54
368,600,2013,6
368,604,2013,9
368,608,2013,24
368,616,2013,141
368,620,2013,6
368,634,2013,114
368,642,2013,293
368,643,2013,16
368,682,2013,32
368,688,2013,16
368,703,2013,96
368,705,2013,4
368,710,2013,5
368,724,2013,245
368,729,2013,15
368,752,2013,24006
368,756,2013,3883
368,760,2013,146200
368,762,2013,3
368,764,2013,63
368,768,2013,4
368,784,2013,540
368,788,2013,64
368,792,2013,13467
368,800,2013,1
368,804,2013,77
368,818,2013,5506
368,826,2013,3193
368,840,2013,4863
368,858,2013,1
368,862,2013,2
368,887,2013,3416
368,12,2014,16
368,31,2014,15
368,32,2014,26
368,36,2014,3121
368,40,2014,2966
368,48,2014,303
368,51,2014,979
368,56,2014,3357
368,68,2014,16
368,76,2014,233
368,100,2014,1207
368,112,2014,9
368,124,2014,1643
368,156,2014,7
368,191,2014,6
368,196,2014,682
368,203,2014,163
368,208,2014,967
368,218,2014,36
368,246,2014,3607
368,250,2014,2991
368,265,2014,127
368,276,2014,41167
368,288,2014,11
368,300,2014,1242
368,348,2014,220
368,356,2014,115
368,360,2014,173
368,364,2014,32000
368,372,2014,379
368,376,2014,9
368,380,2014,2913
368,400,2014,29263
368,410,2014,7
368,414,2014,438
368,422,2014,5986
368,428,2014,5
368,434,2014,2520
368,440,2014,18
368,442,2014,204
368,458,2014,563
368,470,2014,26
368,478,2014,28
368,484,2014,31
368,498,2014,9
368,504,2014,96
368,512,2014,143
368,520,2014,9
368,528,2014,14396
368,554,2014,178
368,562,2014,6
368,578,2014,5190
368,586,2014,43
368,598,2014,8
368,600,2014,6
368,604,2014,17
368,608,2014,21
368,616,2014,154
368,620,2014,7
368,634,2014,110
368,642,2014,323
368,643,2014,13
368,682,2014,32
368,703,2014,101
368,710,2014,26
368,724,2014,190
368,729,2014,16
368,752,2014,24184
368,756,2014,3751
368,760,2014,146200
368,764,2014,58
368,768,2014,5
368,784,2014,348
368,788,2014,17
368,792,2014,17542
368,804,2014,81
368,818,2014,5149
368,826,2014,2951
368,840,2014,5284
368,887,2014,3391
372,276,2003,6
372,276,2004,3
372,124,2005,3
372,276,2005,18
372,124,2006,3
372,276,2006,1
372,124,2007,9
372,276,2007,1
372,124,2008,7
372,124,2009,7
372,124,2010,7
372,840,2010,1
372,124,2011,7
372,840,2011,1
372,124,2012,7
372,826,2012,1
372,840,2012,1
372,124,2013,7
372,826,2013,1
372,840,2013,1
372,124,2014,7
376,36,2003,5
376,56,2003,5
376,124,2003,104
376,246,2003,3
376,276,2003,388
376,356,2003,14
376,528,2003,28
376,642,2003,1
376,703,2003,1
376,752,2003,11
376,756,2003,4
376,840,2003,61
376,36,2004,10
376,56,2004,4
376,124,2004,177
376,246,2004,3
376,276,2004,373
376,356,2004,7
376,372,2004,4
376,528,2004,20
376,554,2004,1
376,642,2004,1
376,724,2004,1
376,752,2004,8
376,756,2004,2
376,826,2004,1
376,840,2004,60
376,36,2005,13
376,56,2005,4
376,68,2005,1
376,124,2005,292
376,246,2005,4
376,276,2005,160
376,356,2005,6
376,372,2005,25
376,528,2005,16
376,554,2005,2
376,642,2005,1
376,643,2005,2
376,724,2005,1
376,752,2005,13
376,756,2005,2
376,826,2005,1
376,840,2005,89
376,36,2006,20
376,51,2006,5
376,56,2006,5
376,68,2006,1
376,124,2006,440
376,246,2006,4
376,276,2006,199
376,372,2006,25
376,528,2006,7
376,554,2006,2
376,578,2006,2
376,642,2006,1
376,643,2006,1
376,724,2006,1
376,752,2006,24
376,756,2006,1
376,826,2006,3
376,840,2006,141
376,36,2007,31
376,51,2007,5
376,56,2007,4
376,68,2007,1
376,124,2007,645
376,188,2007,13
376,246,2007,5
376,276,2007,612
376,372,2007,26
376,528,2007,1
376,554,2007,4
376,578,2007,5
376,642,2007,1
376,643,2007,6
376,724,2007,1
376,752,2007,24
376,756,2007,1
376,826,2007,3
376,840,2007,153
376,36,2008,29
376,51,2008,5
376,56,2008,1
376,68,2008,1
376,124,2008,622
376,188,2008,16
376,246,2008,5
376,276,2008,574
376,372,2008,26
376,440,2008,2
376,528,2008,1
376,554,2008,4
376,578,2008,5
376,642,2008,1
376,724,2008,1
376,752,2008,27
376,756,2008,1
376,826,2008,7
376,840,2008,166
376,36,2009,31
376,51,2009,5
376,56,2009,1
376,68,2009,1
376,124,2009,636
376,188,2009,16
376,203,2009,2
376,246,2009,5
376,276,2009,350
376,372,2009,26
376,440,2009,2
376,528,2009,1
376,554,2009,4
376,578,2009,8
376,642,2009,1
376,643,2009,2
376,724,2009,1
376,752,2009,31
376,756,2009,1
376,826,2009,7
376,840,2009,179
376,36,2010,31
376,40,2010,2
376,51,2010,5
376,56,2010,1
376,68,2010,1
376,124,2010,622
376,188,2010,16
376,203,2010,2
376,246,2010,2
376,276,2010,339
376,372,2010,29
376,380,2010,1
376,440,2010,2
376,528,2010,3
376,554,2010,4
376,578,2010,8
376,642,2010,1
376,724,2010,1
376,752,2010,32
376,756,2010,1
376,826,2010,7
376,840,2010,191
376,36,2011,31
376,40,2011,2
376,56,2011,1
376,68,2011,1
376,124,2011,646
376,188,2011,16
376,203,2011,2
376,246,2011,2
376,276,2011,343
376,372,2011,29
376,380,2011,1
376,440,2011,2
376,484,2011,1
376,528,2011,3
376,554,2011,4
376,578,2011,8
376,642,2011,1
376,724,2011,1
376,752,2011,34
376,756,2011,1
376,826,2011,11
376,840,2011,195
376,36,2012,36
376,40,2012,2
376,56,2012,5
376,68,2012,1
376,124,2012,673
376,188,2012,16
376,203,2012,1
376,246,2012,2
376,276,2012,325
376,300,2012,2
376,372,2012,28
376,380,2012,1
376,440,2012,2
376,528,2012,2
376,554,2012,4
376,578,2012,8
376,724,2012,1
376,752,2012,30
376,756,2012,1
376,826,2012,12
376,840,2012,188
376,36,2013,36
376,40,2013,2
376,56,2013,7
376,68,2013,1
376,124,2013,687
376,188,2013,16
376,203,2013,1
376,246,2013,2
376,276,2013,43
376,300,2013,2
376,380,2013,1
376,440,2013,2
376,528,2013,2
376,554,2013,4
376,578,2013,14
376,724,2013,1
376,752,2013,32
376,756,2013,2
376,826,2013,12
376,840,2013,174
376,36,2014,31
376,56,2014,9
376,124,2014,628
376,188,2014,16
376,250,2014,5
376,276,2014,39
376,578,2014,14
376,752,2014,36
376,826,2014,11
376,840,2014,163
380,124,2003,14
380,276,2003,179
380,752,2003,5
380,756,2003,4
380,840,2003,5
380,124,2004,3
380,276,2004,180
380,752,2004,1
380,756,2004,1
380,840,2004,7
380,124,2005,5
380,276,2005,204
380,752,2005,1
380,756,2005,3
380,840,2005,4
380,36,2006,1
380,124,2006,3
380,276,2006,82
380,752,2006,1
380,756,2006,3
380,840,2006,15
380,32,2007,2
380,36,2007,1
380,124,2007,8
380,276,2007,62
380,752,2007,1
380,756,2007,1
380,840,2007,15
380,32,2008,1
380,36,2008,2
380,124,2008,11
380,276,2008,32
380,756,2008,1
380,840,2008,15
380,32,2009,1
380,36,2009,2
380,76,2009,1
380,124,2009,13
380,276,2009,10
380,756,2009,3
380,840,2009,15
380,32,2010,1
380,36,2010,2
380,124,2010,13
380,276,2010,11
380,752,2010,2
380,756,2010,4
380,840,2010,17
380,32,2011,1
380,36,2011,2
380,124,2011,13
380,276,2011,9
380,752,2011,3
380,756,2011,5
380,840,2011,25
380,32,2012,1
380,36,2012,2
380,124,2012,15
380,276,2012,11
380,752,2012,3
380,756,2012,7
380,840,2012,27
380,32,2013,1
380,36,2013,2
380,56,2013,1
380,124,2013,17
380,276,2013,10
380,752,2013,3
380,756,2013,7
380,840,2013,25
380,124,2014,16
380,276,2014,11
380,756,2014,7
380,840,2014,24
384,12,2003,1
384,24,2003,2
384,36,2003,1
384,40,2003,4
384,56,2003,14
384,124,2003,146
384,140,2003,15
384,204,2003,84
384,208,2003,1
384,246,2003,1
384,250,2003,317
384,266,2003,2
384,270,2003,1
384,276,2003,664
384,300,2003,1
384,324,2003,9552
384,344,2003,3
384,372,2003,59
384,380,2003,8
384,430,2003,20000
384,434,2003,4
384,466,2003,1504
384,470,2003,14
384,478,2003,9
384,484,2003,4
384,504,2003,5
384,516,2003,2
384,528,2003,71
384,562,2003,9
384,566,2003,3
384,626,2003,1
384,686,2003,7
384,710,2003,5
384,716,2003,7
384,724,2003,16
384,752,2003,17
384,756,2003,6
384,764,2003,1
384,768,2003,54
384,788,2003,2
384,818,2003,67
384,826,2003,678
384,840,2003,272
384,854,2003,1
384,858,2003,2
384,12,2004,3
384,24,2004,20
384,36,2004,78
384,40,2004,7
384,56,2004,16
384,76,2004,4
384,124,2004,161
384,140,2004,13
384,156,2004,3
384,204,2004,103
384,208,2004,2
384,246,2004,1
384,250,2004,647
384,266,2004,2
384,270,2004,1
384,276,2004,627
384,288,2004,10
384,300,2004,1
384,324,2004,4735
384,344,2004,2
384,348,2004,2
384,360,2004,2
384,372,2004,70
384,376,2004,245
384,380,2004,107
384,410,2004,2
384,430,2004,12408
384,434,2004,25
384,466,2004,2704
384,470,2004,18
384,478,2004,22
384,484,2004,4
384,504,2004,10
384,516,2004,2
384,528,2004,87
384,562,2004,15
384,566,2004,12
384,578,2004,8
384,624,2004,15
384,626,2004,1
384,686,2004,54
384,710,2004,5
384,716,2004,6
384,724,2004,23
384,752,2004,13
384,756,2004,31
384,764,2004,6
384,768,2004,83
384,788,2004,3
384,818,2004,69
384,826,2004,754
384,840,2004,412
384,854,2004,3
384,858,2004,2
384,862,2004,1
384,12,2005,8
384,24,2005,52
384,32,2005,1
384,36,2005,159
384,40,2005,9
384,56,2005,33
384,76,2005,11
384,120,2005,29
384,124,2005,204
384,140,2005,30
384,156,2005,3
384,204,2005,113
384,208,2005,3
384,246,2005,3
384,250,2005,1075
384,266,2005,2
384,270,2005,29
384,276,2005,813
384,288,2005,5
384,300,2005,2
384,324,2005,3233
384,344,2005,1
384,348,2005,5
384,372,2005,78
384,376,2005,271
384,380,2005,560
384,410,2005,2
384,430,2005,6592
384,434,2005,25
384,466,2005,2712
384,470,2005,19
384,478,2005,97
384,484,2005,4
384,504,2005,20
384,528,2005,126
384,562,2005,15
384,566,2005,42
384,578,2005,16
384,616,2005,1
384,624,2005,23
384,626,2005,1
384,686,2005,64
384,694,2005,2
384,710,2005,6
384,724,2005,36
384,752,2005,26
384,756,2005,51
384,764,2005,13
384,768,2005,105
384,788,2005,3
384,804,2005,1
384,818,2005,71
384,826,2005,831
384,840,2005,696
384,854,2005,3
384,858,2005,2
384,862,2005,1
384,12,2006,23
384,24,2006,99
384,32,2006,2
384,36,2006,169
384,40,2006,9
384,56,2006,189
384,76,2006,12
384,120,2006,47
384,124,2006,236
384,140,2006,35
384,156,2006,2
384,204,2006,44
384,208,2006,3
384,246,2006,3
384,250,2006,1290
384,266,2006,1
384,270,2006,70
384,276,2006,239
384,288,2006,22
384,300,2006,7
384,324,2006,4335
384,344,2006,1
384,348,2006,6
384,356,2006,1
384,360,2006,1
384,372,2006,80
384,376,2006,311
384,380,2006,1012
384,410,2006,4
384,430,2006,12590
384,434,2006,24
384,466,2006,2066
384,470,2006,22
384,478,2006,168
384,484,2006,6
384,504,2006,198
384,528,2006,332
384,562,2006,26
384,566,2006,43
384,578,2006,19
384,616,2006,1
384,620,2006,5
384,624,2006,45
384,626,2006,1
384,686,2006,64
384,694,2006,43
384,710,2006,7
384,724,2006,110
384,752,2006,37
384,756,2006,77
384,760,2006,1
384,764,2006,14
384,768,2006,136
384,788,2006,5
384,792,2006,1
384,804,2006,1
384,818,2006,78
384,826,2006,870
384,840,2006,1064
384,854,2006,5
384,858,2006,2
384,862,2006,1
384,12,2007,16
384,24,2007,114
384,32,2007,10
384,36,2007,3
384,40,2007,15
384,56,2007,246
384,76,2007,13
384,100,2007,2
384,120,2007,51
384,124,2007,401
384,140,2007,37
384,156,2007,2
384,170,2007,1
384,204,2007,69
384,208,2007,2
384,246,2007,3
384,250,2007,1467
384,266,2007,2
384,270,2007,70
384,276,2007,265
384,288,2007,21
384,300,2007,7
384,324,2007,4277
384,344,2007,3
384,348,2007,16
384,356,2007,1
384,360,2007,2
384,372,2007,53
384,376,2007,311
384,380,2007,1896
384,410,2007,7
384,430,2007,6865
384,434,2007,21
384,458,2007,3
384,466,2007,2088
384,470,2007,24
384,478,2007,274
384,484,2007,6
384,504,2007,277
384,528,2007,414
384,562,2007,26
384,566,2007,39
384,578,2007,16
384,616,2007,1
384,620,2007,5
384,624,2007,49
384,626,2007,1
384,686,2007,59
384,694,2007,46
384,703,2007,1
384,710,2007,7
384,724,2007,110
384,752,2007,33
384,756,2007,85
384,760,2007,3
384,764,2007,19
384,768,2007,134
384,780,2007,3
384,788,2007,16
384,792,2007,2
384,804,2007,1
384,818,2007,133
384,826,2007,878
384,840,2007,1187
384,854,2007,20
384,858,2007,2
384,862,2007,1
384,12,2008,5
384,24,2008,150
384,32,2008,11
384,36,2008,5
384,40,2008,21
384,76,2008,13
384,100,2008,2
384,120,2008,51
384,124,2008,424
384,140,2008,20
384,204,2008,68
384,208,2008,2
384,246,2008,5
384,250,2008,1603
384,266,2008,4
384,270,2008,59
384,276,2008,307
384,288,2008,57
384,300,2008,7
384,324,2008,3864
384,344,2008,2
384,348,2008,14
384,356,2008,1
384,360,2008,2
384,372,2008,58
384,376,2008,235
384,380,2008,2454
384,410,2008,8
384,430,2008,6607
384,434,2008,26
384,458,2008,3
384,466,2008,2078
384,470,2008,25
384,478,2008,295
384,484,2008,6
384,504,2008,282
384,528,2008,472
384,562,2008,27
384,566,2008,36
384,578,2008,24
384,616,2008,1
384,620,2008,6
384,624,2008,54
384,626,2008,1
384,642,2008,1
384,686,2008,59
384,694,2008,42
384,703,2008,3
384,710,2008,7
384,724,2008,110
384,752,2008,37
384,756,2008,104
384,760,2008,4
384,764,2008,13
384,768,2008,140
384,780,2008,3
384,788,2008,12
384,792,2008,8
384,804,2008,1
384,818,2008,147
384,826,2008,823
384,840,2008,1294
384,854,2008,21
384,858,2008,2
384,862,2008,1
384,12,2009,17
384,24,2009,187
384,32,2009,22
384,36,2009,7
384,40,2009,25
384,56,2009,201
384,76,2009,16
384,100,2009,2
384,120,2009,52
384,124,2009,425
384,140,2009,20
384,203,2009,2
384,204,2009,59
384,208,2009,2
384,218,2009,1
384,246,2009,7
384,250,2009,1787
384,266,2009,4
384,270,2009,44
384,276,2009,494
384,288,2009,50
384,300,2009,7
384,324,2009,3968
384,344,2009,2
384,348,2009,18
384,356,2009,1
384,360,2009,1
384,372,2009,63
384,376,2009,202
384,380,2009,2900
384,404,2009,1
384,410,2009,8
384,430,2009,6414
384,434,2009,25
384,458,2009,3
384,466,2009,2028
384,470,2009,26
384,478,2009,330
384,484,2009,6
384,504,2009,280
384,528,2009,532
384,562,2009,28
384,566,2009,36
384,578,2009,26
384,616,2009,1
384,620,2009,6
384,624,2009,54
384,626,2009,1
384,642,2009,3
384,686,2009,59
384,694,2009,8
384,703,2009,3
384,710,2009,7
384,724,2009,137
384,752,2009,40
384,756,2009,114
384,760,2009,3
384,764,2009,13
384,768,2009,71
384,780,2009,3
384,788,2009,15
384,792,2009,3
384,804,2009,1
384,818,2009,140
384,826,2009,685
384,840,2009,1433
384,854,2009,21
384,858,2009,2
384,862,2009,1
384,12,2010,20
384,24,2010,211
384,32,2010,22
384,36,2010,7
384,40,2010,28
384,51,2010,1
384,56,2010,185
384,76,2010,16
384,100,2010,2
384,120,2010,58
384,124,2010,421
384,140,2010,20
384,148,2010,3
384,178,2010,5
384,203,2010,1
384,204,2010,57
384,208,2010,2
384,218,2010,1
384,246,2010,8
384,250,2010,1920
384,266,2010,4
384,270,2010,130
384,276,2010,493
384,288,2010,55
384,300,2010,7
384,324,2010,4073
384,344,2010,2
384,348,2010,18
384,356,2010,2
384,360,2010,1
384,372,2010,63
384,376,2010,168
384,380,2010,2973
384,404,2010,2
384,410,2010,13
384,430,2010,24536
384,434,2010,6
384,458,2010,3
384,466,2010,2033
384,470,2010,26
384,478,2010,339
384,484,2010,2
384,504,2010,272
384,528,2010,600
384,562,2010,23
384,566,2010,36
384,578,2010,26
384,616,2010,1
384,620,2010,6
384,624,2010,53
384,626,2010,1
384,642,2010,3
384,686,2010,58
384,694,2010,16
384,703,2010,3
384,710,2010,10
384,724,2010,164
384,752,2010,46
384,756,2010,114
384,760,2010,3
384,764,2010,15
384,768,2010,66
384,780,2010,2
384,788,2010,15
384,792,2010,3
384,804,2010,3
384,818,2010,149
384,826,2010,595
384,840,2010,1512
384,854,2010,21
384,858,2010,2
384,862,2010,1
384,1003,2010,2
384,12,2011,17
384,24,2011,407
384,32,2011,37
384,36,2011,6
384,40,2011,54
384,51,2011,8
384,56,2011,186
384,76,2011,19
384,100,2011,2
384,120,2011,94
384,124,2011,427
384,140,2011,11
384,148,2011,3
384,178,2011,5
384,188,2011,1
384,203,2011,1
384,204,2011,196
384,208,2011,2
384,218,2011,2
384,231,2011,3
384,233,2011,1
384,246,2011,10
384,250,2011,2051
384,266,2011,4
384,270,2011,284
384,276,2011,465
384,288,2011,58
384,300,2011,9
384,324,2011,6380
384,344,2011,2
384,348,2011,18
384,356,2011,4
384,360,2011,1
384,372,2011,62
384,376,2011,812
384,380,2011,3240
384,404,2011,3
384,410,2011,18
384,428,2011,1
384,430,2011,128067
384,434,2011,5
384,458,2011,4
384,466,2011,2206
384,470,2011,27
384,478,2011,273
384,484,2011,6
384,504,2011,254
384,528,2011,614
384,562,2011,30
384,566,2011,37
384,578,2011,26
384,616,2011,1
384,620,2011,6
384,624,2011,21
384,642,2011,4
384,686,2011,58
384,694,2011,33
384,703,2011,3
384,710,2011,10
384,724,2011,192
384,752,2011,60
384,756,2011,121
384,760,2011,4
384,764,2011,15
384,768,2011,5151
384,780,2011,2
384,788,2011,29
384,792,2011,8
384,804,2011,2
384,818,2011,306
384,826,2011,608
384,840,2011,1712
384,854,2011,19
384,858,2011,2
384,862,2011,1
384,1003,2011,3
384,12,2012,23
384,24,2012,407
384,32,2012,37
384,36,2012,6
384,40,2012,60
384,50,2012,1
384,51,2012,6
384,56,2012,155
384,68,2012,1
384,76,2012,25
384,100,2012,2
384,120,2012,108
384,124,2012,420
384,140,2012,11
384,148,2012,6
384,178,2012,5
384,188,2012,1
384,203,2012,2
384,204,2012,201
384,208,2012,9
384,218,2012,2
384,231,2012,3
384,233,2012,2
384,246,2012,10
384,250,2012,2204
384,265,2012,1
384,266,2012,3
384,270,2012,299
384,276,2012,491
384,288,2012,8699
384,300,2012,13
384,324,2012,6552
384,344,2012,3
384,348,2012,18
384,356,2012,7
384,360,2012,1
384,372,2012,48
384,376,2012,3
384,380,2012,3764
384,404,2012,5
384,410,2012,25
384,428,2012,1
384,430,2012,65560
384,434,2012,5
384,458,2012,1
384,466,2012,1116
384,470,2012,30
384,478,2012,276
384,484,2012,2
384,504,2012,312
384,528,2012,645
384,562,2012,28
384,566,2012,148
384,578,2012,26
384,616,2012,1
384,620,2012,19
384,624,2012,21
384,642,2012,4
384,686,2012,48
384,694,2012,33
384,703,2012,3
384,710,2012,12
384,716,2012,1
384,724,2012,246
384,748,2012,1
384,752,2012,59
384,756,2012,126
384,760,2012,3
384,764,2012,17
384,768,2012,5593
384,780,2012,1
384,788,2012,15
384,792,2012,13
384,804,2012,2
384,818,2012,305
384,826,2012,548
384,840,2012,1842
384,854,2012,12
384,858,2012,2
384,862,2012,1
384,1003,2012,3
384,12,2013,30
384,24,2013,407
384,32,2013,36
384,36,2013,6
384,40,2013,60
384,50,2013,1
384,51,2013,6
384,56,2013,190
384,68,2013,1
384,76,2013,28
384,100,2013,3
384,120,2013,109
384,124,2013,423
384,140,2013,9
384,148,2013,7
384,178,2013,5
384,188,2013,1
384,203,2013,2
384,204,2013,159
384,208,2013,10
384,218,2013,2
384,231,2013,3
384,233,2013,2
384,246,2013,14
384,250,2013,2410
384,265,2013,1
384,266,2013,3
384,270,2013,268
384,276,2013,185
384,288,2013,9567
384,300,2013,27
384,324,2013,6493
384,344,2013,4
384,348,2013,4
384,356,2013,14
384,360,2013,1
384,372,2013,25
384,376,2013,4
384,380,2013,4159
384,404,2013,3
384,410,2013,27
384,428,2013,1
384,430,2013,52786
384,434,2013,5
384,440,2013,1
384,442,2013,6
384,458,2013,3
384,466,2013,1110
384,470,2013,12
384,478,2013,226
384,484,2013,4
384,504,2013,291
384,528,2013,656
384,562,2013,54
384,566,2013,105
384,578,2013,38
384,608,2013,6
384,616,2013,1
384,620,2013,25
384,624,2013,22
384,642,2013,5
384,686,2013,48
384,694,2013,33
384,703,2013,3
384,710,2013,2
384,716,2013,1
384,724,2013,260
384,748,2013,1
384,752,2013,72
384,756,2013,134
384,760,2013,3
384,764,2013,18
